code name ;Company Common Name;Instrument Type;Asset Category Code;ISIN Code;Exchange Name;Ticker Symbol;Currency Code;Country of Headquarters;TRBC Business Sector Name;Return On Equity - Actual;Return On Assets - Actual;Total Revenue;Normalized EBIT;Normalized EBITDA;Net Income Incl Extra Before Distributions;Depreciation And Amortization;Selling/General/Administrative Expense, Total;Total Current Assets;Total Liabilities;Total Current Liabilities;Total Equity;Net Debt Incl. Pref.Stock & Min.Interest;Total Assets, Reported;Total Long Term Debt;Cash;Cash and Equivalents;Quick Ratio;Current Ratio;Accounts Payable;Total Inventory;Common Stock, Total;Property/Plant/Equipment, Total - Net;Cash from Operating Activities, Cumulative;Capital Expenditures, Cumulative;Cash from Investing Activities, Cumulative;Cash from Financing Activities, Cumulative;debt to asset ratio ;equity to asset ratio ;debt to equity ratio ;Roa return on asset ;roe return on equity ;long term coverage ratio;asset turnover rate 
ALAQU.PA;Aquila SA;Ordinary Shares;ORD;FR0010340711;NYSE EURONEXT - ALTERNEXT PARIS;ALAQU;EUR;France;Industrial & Commercial Services;NULL;NULL;18569710;910470;974400;648770;63920;1452920;5899420;4337230;4335710;2438590;-661280;6775830;1520;662800;NULL;1,36066;1,36066;3259750;NULL;375380;202340;NULL;NULL;NULL;NULL;0,000257652;0,413360974;1,778581065;0,109971828;0,109971828;12216,91447;3,147717911
SENG.DE;Senvion SA;Ordinary Shares;ORD;LU1377527517;XETRA;SEN;EUR;Luxembourg;Renewable Energy;18,88;2,72;1889918000;-5366000;152469000;-92923000;157835000;374965000;1014078000;1577991000;1032667000;230094000;-238209000;1808085000;2559000;NULL;235211000;0,50707;0,982;339824000;490439000;639000;223705000;-91161000;-101114000;-99342000;-12353000;0,002523475;0,226899706;6,858027589;-0,091632991;-0,091632991;738,53771;1,863681098
BUFG.F;S&O Agrar AG;Ordinary Shares;ORD;DE0005236202;DEUTSCHE BOERSE AG;BUF;EUR;Germany;Renewable Energy;NULL;NULL;0;-131850;NULL;-79590;NULL;14040;4160;335680;267980;0;220130;335680;0;NULL;1180;0,01552;0,01552;9350;NULL;3780000;NULL;NULL;NULL;NULL;NULL;0;0;#DIV/0!;-19,13221154;-19,13221154;#DIV/0!;0
UP7G.F;United Power Technology AG;Ordinary Shares;ORD;DE000A1EMAK2;DEUTSCHE BOERSE AG;UP7;EUR;Germany;Industrial Goods;5,42;NULL;113777000;8430000;15357000;7054000;147000;6742000;45955000;28098000;26326000;136747000;-13462000;164845000;0;NULL;19780000;1,5498;1,74561;9637000;5155000;12300000;85774000;8598000;-10265000;-32258000;-10560000;0;2,975671853;0,205474343;0,153497987;0,153497987;#DIV/0!;2,475835056
GRIE.MC;Grino Ecologic SA;Ordinary Shares;ORD;ES0143328005;MERCADO ALTERNATIVO BURSATIL;GRI;EUR;Spain;Industrial & Commercial Services;NULL;NULL;29967580;207040;4249260;-613000;4042220;6559040;13630180;23087450;13352140;27442810;10194460;50530270;8832870;NULL;770430;0,95564;1,02082;8236510;870350;612030;13551490;3463180;-1123810;-3635440;-1432010;0,648037663;2,013385737;0,84129322;-0,044973727;-0,044973727;3,392734185;2,198619534
AB1.F;Air Berlin Plc;Ordinary Shares;ORD;GB00B128C026;DEUTSCHE BOERSE AG;AB1;EUR;Germany;Transportation;54,83;NULL;3785410000;-527052000;-489082000;-781895000;37971000;1357004000;924125000;2852747000;1509186000;-1470194000;1194516000;1382553000;1161016000;NULL;220317000;0,57613;0,61233;538380000;54637000;29273000;119104000;-472050000;-11530000;238804000;309101000;1,256340863;-1,590903828;-1,940388139;-0,846092249;-0,846092249;3,260428797;4,096209928
ALGLD.PA;Gold by Gold SA;Ordinary Shares;ORD;FR0011208693;NYSE EURONEXT - ALTERNEXT PARIS;ALGLD;EUR;France;Mineral Resources;NULL;NULL;10292190;-825680;-787210;-423380;32380;320200;8341240;4313120;2114430;4210450;-3527040;8523580;250000;3977590;NULL;3,42723;3,94491;1170780;1094600;270840;98860;-259460;-32350;-257290;-341000;0,029971563;0,504775069;1,024384567;-0,050757441;-0,050757441;41,16876;1,233892083
GPEP.PA;Groupe Pizzorno Environnement SA;Ordinary Shares;ORD;FR0010214064;NYSE EURONEXT - EURONEXT PARIS;GPE;EUR;France;Industrial & Commercial Services;NULL;NULL;230307000;7564000;37133000;7296000;29569000;120787000;143356000;227997000;133222000;71714000;48141000;299711000;58197000;27420000;24825000;1,0586;1,07607;33613000;2327000;21416000;96068000;40498000;-30605000;-29766000;-9159000;0,405961383;0,500251123;3,179253702;0,050894277;0,050894277;3,957368937;1,606538966
ALEVA.BR;Evadix SA;Ordinary Shares;ORD;BE0003840577;NYSE EURONEXT - ALTERNEXT BRUSSELS;ALEVA;EUR;Belgium;Industrial & Commercial Services;7,192;NULL;58420;-816250;-809220;-1677190;7030;3210;2921580;596830;66830;2324750;-1583770;2921580;0;NULL;1613770;43,71659;43,71659;36790;NULL;3882710;NULL;NULL;NULL;NULL;NULL;0;0,795716701;0,256728681;-0,57406951;-0,57406951;#DIV/0!;0,01999603
FOU.BR;Fountain SA;Ordinary Shares;ORD;BE0003752665;NYSE EURONEXT - EURONEXT BRUSSELS;FOU;EUR;Belgium;Industrial Goods;NULL;NULL;36587420;2326430;5408640;619350;4112670;10418740;12535730;23598010;17385340;25143090;10671620;48741060;6021420;12000;3331190;0,52768;0,72105;6616080;3361910;23555770;5254170;7044430;-1814140;-4097640;-2248880;0,480340594;2,005714067;0,938548524;0,049406776;0,049406776;6,076211259;2,918650928
SDTC.PA;Soditech SA;Ordinary Shares;ORD;FR0000078321;NYSE EURONEXT - EURONEXT PARIS;SEC;EUR;France;Industrial Goods;NULL;NULL;5356360;216260;280260;232920;43930;3140590;1232130;2098960;2098960;968060;5490;3067020;0;219560;NULL;0,45705;0,58702;NULL;272800;124010;367900;137000;-205000;-215000;387000;0;0,785680082;2,168212714;0,189038494;0,189038494;#DIV/0!;4,347236087
CENER.BR;Cenergy Holdings SA;Ordinary Shares;ORD;BE0974303357;NYSE EURONEXT - EURONEXT BRUSSELS;CENER;EUR;Belgium;Investment Holding Companies;NULL;NULL;758318000;21796000;44586000;-4762000;NULL;31536000;462197000;689830000;555617000;199933000;379719000;889763000;86141000;2899000;66544000;0,49665;0,83186;186915000;186251000;117892000;380610000;20904000;-20674000;-20231000;-1491000;0,18637291;0,43257096;3,450305852;-0,010302966;-0,010302966;8,80321798;1,640681354
ALUVI.PA;UV Germi SA;Ordinary Shares;ORD;FR0011898584;NYSE EURONEXT - ALTERNEXT PARIS;ALUVI;EUR;France;Industrial & Commercial Services;NULL;NULL;4756010;-246100;-101850;-186400;144120;1739810;7257960;1636710;1208210;6501100;-4419170;8137810;411700;5168260;NULL;5,22016;6,0072;545390;950910;386290;350070;NULL;NULL;NULL;NULL;0,056723928;0,895720009;0,251758933;-0,025682148;-0,025682148;11,55212533;0,655281925
HVBG.F;Uestra Hannoversche Verkehrsbetriebe AG;Ordinary Shares;ORD;DE0008250002;DEUTSCHE BOERSE AG;HVB;EUR;Germany;Transportation;-8,835;-4,902;217646790;-24337830;-3864930;-23281040;19262810;173592220;110007360;396290390;91801700;22339230;-53475590;418629630;24727500;NULL;50892860;1,07924;1,19832;43203710;10931750;67490530;281890090;-23588000;-84595000;-41032000;56508000;0,224780415;0,203070322;17,73966202;-0,211631658;-0,211631658;8,801811344;1,978474804
NSNG.F;Neschen AG;Ordinary Shares;ORD;DE0005021307;DEUTSCHE BOERSE AG;NSN;EUR;Germany;Chemicals;1068,283;6,559;61749000;-247000;983000;-9153000;1230000;25985000;17255000;44424000;36626000;-11563000;31975000;32861000;5723000;NULL;1459000;0,27437;0,47111;5160000;7206000;13125000;11009000;-990000;-224000;782000;-324000;0,331671979;-0,670124602;-3,841909539;-0,530454941;-0,530454941;10,78962083;3,578614894
MORE.AS;Morefield Group NV;Ordinary Shares;ORD;CWN814651014;NYSE EURONEXT - EURONEXT AMSTERDAM;MORE;EUR;Curacao;Industrial & Commercial Services;NULL;NULL;145414000;3569000;5975000;1012000;2406000;5636000;78090000;114816000;102847000;10489000;5471000;125305000;9323000;NULL;3852000;0,75928;0,75928;39890000;NULL;985000;434000;-1419000;-844000;-840000;4241000;0,119387886;0,134319375;10,94632472;0,012959406;0,012959406;15,59733991;1,862133436
ALHIO.PA;Hiolle Industries SA;Ordinary Shares;ORD;FR0000077562;NYSE EURONEXT - ALTERNEXT PARIS;ALHIO;EUR;France;Industrial & Commercial Services;NULL;NULL;75708280;2134410;3867070;1343450;1709450;27995770;47471370;35317600;25570100;28862450;-1054010;64180050;4720500;NULL;7561360;1,54244;1,85652;20783720;8031020;10000000;6801320;-288580;-1440480;-4185010;374580;0,099438883;0,607996989;1,223652185;0,028300215;0,028300215;16,03819087;1,594819783
ALPJT.PA;Poujoulat SA;Ordinary Shares;ORD;FR0000066441;NYSE EURONEXT - ALTERNEXT PARIS;ALPJT;EUR;France;Cyclical Consumer Products;NULL;NULL;220008000;3870000;11771000;1877000;7901000;66846000;99269000;104526000;64591000;82839000;47821000;187365000;33578000;NULL;8332000;0,92739;1,53689;22066000;39368000;12000000;69980000;4697000;-9761000;-9113000;736000;0,338252627;0,834490123;1,26179698;0,018908219;0,018908219;6,552147239;2,216281014
IMAI.MI;IMA Industria Macchine Automatiche SpA;Ordinary Shares;ORD;IT0001049623;ELECTRONIC SHARE MARKET;IMA;EUR;Italy;Industrial Goods;27,4;NULL;1320198000;192044000;232082000;85590000;30941000;643805000;933221000;1137866000;788565000;369215000;72621000;1507081000;167480000;206469000;212000;0,79071;1,18344;358137000;309693000;20415000;95092000;115085000;-41268000;-91448000;-18037000;0,179464457;0,395635118;3,081852037;0,09171461;0,09171461;7,882720325;1,414668123
LIG.LS;Lisgrafica Impressao e Artes Graficas SA;Ordinary Shares;ORD;PTLIG0AE0002;NYSE EURONEXT - EURONEXT LISBON;LIG;EUR;Portugal;Industrial & Commercial Services;-26,4;-1,5;17871860;-700970;419660;-1902580;1120630;6072820;5408650;35523040;14812350;-18919780;14775300;16603260;9840340;NULL;323650;0,35179;0,36514;7410860;197850;9334830;6029020;684990;-77210;-62880;-638870;1,819370823;-3,49805959;-1,877560944;-0,351766152;-0,351766152;1,816183181;3,304310688
ENVI.AS;Envipco Holding NV;Ordinary Shares;ORD;NL0009901610;NYSE EURONEXT - EURONEXT AMSTERDAM;ENVI;EUR;Netherlands;Industrial & Commercial Services;NULL;NULL;34049000;830000;4156000;-2540000;1028000;10269000;18509000;14447000;10066000;20603000;3732000;35050000;4142000;NULL;1788000;1,13898;1,83876;6236000;7044000;1919000;9184000;3178000;-3715000;-3715000;1070000;0,223783024;1,113134151;0,701208562;-0,137230536;-0,137230536;8,220424915;1,83959155
ZEFG.DE;Zhongde Waste Technology AG;Ordinary Shares;ORD;DE000ZDWT018;XETRA;ZEF;EUR;Germany;Renewable Energy;NULL;NULL;3721000;893000;905000;64566000;11000;2149000;152427000;26171000;26171000;126276000;-17709000;152447000;0;1324000;NULL;5,82427;5,82427;5273000;0;13000000;20000;-164163000;NULL;60801000;32702000;0;0,828435907;0,207252368;0,423586372;0,423586372;#DIV/0!;0,024411686
NOVI.AS;Novisource NV;Ordinary Shares;ORD;NL0010696704;NYSE EURONEXT - EURONEXT AMSTERDAM;NOVI;EUR;Netherlands;Industrial & Commercial Services;NULL;NULL;20936000;1160000;1323000;1203000;163000;4289000;12559000;11101000;9495000;4197000;-8250000;15298000;767000;9017000;NULL;1,3227;1,3227;NULL;NULL;1175000;124000;3686000;-31000;-1221000;767000;0,061071741;0,334182658;2,644984513;0,095787881;0,095787881;27,29595828;1,667011705
LUMG.F;ais AG;Ordinary Shares;ORD;DE0006492903;DEUTSCHE BOERSE AG;LUM;EUR;Germany;Industrial & Commercial Services;NULL;NULL;12433970;243940;245560;238940;1620;54320;685150;1366310;555900;250630;-61210;1616940;0;61290;NULL;1,23251;1,23251;201890;NULL;10226000;1780;-53000;NULL;3000;0;0;0,365803109;5,451502214;0,348741152;0,348741152;#DIV/0!;18,14780705
ALNSE.PA;NSE SA;Ordinary Shares;ORD;FR0004065639;NYSE EURONEXT - ALTERNEXT PARIS;ALNSE;EUR;France;Technology Equipment;NULL;NULL;64093000;688000;3841000;74000;3151000;33611000;40446000;36472000;30435000;19164000;12908000;55636000;3850000;NULL;1456000;0,8321;1,32893;8149000;15121000;5233000;6835000;1942000;-1578000;-1509000;-1929000;0,095188647;0,473816941;1,903151743;0,0018296;0,0018296;16,64753247;1,584656085
SACP.PA;Fiducial Office Solutions SA;Ordinary Shares;ORD;FR0000061418;NYSE EURONEXT - EURONEXT PARIS;SACI;EUR;France;Technology Equipment;NULL;NULL;180635000;2998000;5497000;2100000;2499000;34190000;54250000;48007000;42495000;76439000;2140000;124446000;2196000;NULL;1782000;1,0117;1,27662;40769000;11258000;22000000;4240000;1967000;-3339000;-3354000;1885000;0,040479263;1,409013825;0,628043276;0,038709677;0,038709677;82,25637523;3,329677419
CSGG.F;China Specialty Glass AG;Ordinary Shares;ORD;DE000A1EL8Y8;DEUTSCHE BOERSE AG;8GS;EUR;Germany;Cyclical Consumer Products;21,13;NULL;118727000;37629000;40662000;26854000;275000;10521000;143139000;62533000;20843000;139388000;-70189000;201921000;41690000;119556000;NULL;6,7652;6,86749;8864000;2132000;17700000;39016000;42092000;-12304000;-6226000;2183000;0,291255353;0,973794703;0,44862542;0,18760785;0,18760785;2,847853202;0,82945249
ALUCR.PA;Ucar SA;Ordinary Shares;ORD;FR0011070457;NYSE EURONEXT - ALTERNEXT PARIS;ALUCR;EUR;France;Personal & Household Products & Services;6,06;NULL;35615000;1666000;2971000;932000;1305000;11082000;23487000;17889000;16546000;15659000;-3092000;33548000;1293000;8518000;283000;1,41684;1,4195;7233000;44000;4705000;6589000;-525000;-8606000;-6448000;4397000;0,055051731;0,666709243;1,142410116;0,039681526;0,039681526;27,54447022;1,516370758
ECG.MC;Euroconsult Engineering Consulting Group SA;Ordinary Shares;ORD;ES0105042008;MERCADO ALTERNATIVO BURSATIL;ECG;EUR;Spain;Industrial & Commercial Services;NULL;NULL;41513440;-15614840;-10891650;-15695110;4646650;23330190;21082730;45320250;42768920;4794890;20693710;50115140;15260;NULL;2227580;0,49121;0,49295;7112220;74150;6203060;7110290;-1099410;-1551000;-7227810;8048730;0,000723815;0,227432121;9,451780958;-0,744453399;-0,744453399;2720,408912;1,969073265
ALIVA.PA;Ivalis SA;Ordinary Shares;ORD;FR0010082305;NYSE EURONEXT - ALTERNEXT PARIS;ALIVA;EUR;France;Industrial & Commercial Services;23,1;9,03;76880620;1006410;3146000;617970;2538240;33235580;25811070;29594300;23007260;3630200;1968660;33224500;6016860;7211070;13510;1,11799;1,12187;10950880;89240;262090;2246580;1607520;-1152150;-1229730;-250490;0,233111607;0,14064508;8,152250565;0,023942053;0,023942053;12,7775318;2,978590969
ALTLX.PA;Toolux Sanding SA;Ordinary Shares;ORD;LU0394945660;NYSE EURONEXT - ALTERNEXT PARIS;ALTLX;EUR;China;Industrial Goods;NULL;NULL;12335340;1511080;1980630;112260;372120;2076790;36126070;35663490;35530040;14713900;22148410;50377390;0;NULL;5255320;0,82595;1,01678;1997320;6780130;1753670;12880320;87170;-2185630;-2315690;1742350;0;0,407293127;2,423795866;0,003107451;0,003107451;#DIV/0!;0,341452585
FOEQ.PA;Forestiere Equatoriale SA;Ordinary Shares;ORD;CI0000053161;NYSE EURONEXT - EURONEXT PARIS;FORE;XOF;Ivory Coast;Transportation;NULL;NULL;34795500000;-2081200000;3086100000;-787500000;5167300000;33042100000;16546400000;54850300000;47525800000;5064000000;22501400000;59914300000;386000000;1243700000;313200000;0,25002;0,34816;4117700000;4663800000;353300000;40978600000;-4342200000;-11603600000;-11609200000;-340100000;0,023328337;0,306048446;10,83141785;-0,047593434;-0,047593434;90,14378238;2,102904559
SLCO.PA;Selcodis SA;Ordinary Shares;ORD;FR0000065492;NYSE EURONEXT - EURONEXT PARIS;SLCO;EUR;France;Automobiles & Auto Parts;4,68;-1,37;0;116000;NULL;116000;NULL;1000;417000;36553000;7765000;-36083000;22254000;470000;22253000;NULL;45000;0,0537;0,0537;1759000;NULL;1865000;50000;-114000;NULL;0;114000;53,36450839;-86,52997602;-1,013025524;0,278177458;0,278177458;0;0
SIS.MI;Societa Iniziative Autostradali e Servizi SpA;Ordinary Shares;ORD;IT0003201198;ELECTRONIC SHARE MARKET;SIS;EUR;Italy;Transportation;11,91;NULL;1408080000;368965000;696534000;238272000;327569000;570584000;824732000;3173505000;556685000;2072512000;1950838000;5246017000;1854652000;427500000;13775000;1,43867;1,48151;140613000;23847000;113771000;60260000;477198000;-195644000;-189954000;-597729000;2,248793547;2,512952086;1,531236007;0,288908397;0,288908397;0,759215206;1,707318256
MTCM.MI;Maire Tecnimont SpA;Ordinary Shares;ORD;IT0004931058;ELECTRONIC SHARE MARKET;MT;EUR;Italy;Industrial & Commercial Services;54,99;3,68;3502902000;186518000;193187000;118649000;6669000;1830996000;2899175000;3137623000;2567154000;261953000;-189919000;3399576000;324602000;630667000;201000;1,02846;1,12933;1282306000;258967000;19690000;33927000;208535000;-3376000;-19865000;-54939000;0,111963576;0,090354325;11,977809;0,040925091;0,040925091;10,79137528;1,208240965
BSS.MI;Biesse SpA;Ordinary Shares;ORD;IT0003097257;ELECTRONIC SHARE MARKET;BSS;EUR;Italy;Industrial Goods;24,54;NULL;690120000;64699000;84603000;42558000;19904000;213680000;366438000;360445000;321977000;187385000;-29815000;547830000;19765000;77949000;953000;0,6933;1,13809;223916000;143210000;27393000;90515000;83147000;-35826000;-34004000;-14445000;0,053938183;0,511368908;1,923553113;0,116139702;0,116139702;34,91626613;1,883319961
ENAV.MI;Enav SpA;Ordinary Shares;ORD;IT0005176406;ELECTRONIC SHARE MARKET;ENAV;EUR;Italy;Transportation;9,06;5,06;845937450;146681270;286741270;101497830;140060750;621873830;648293660;883489310;336007250;1119964920;117481500;2003454230;350670000;263259000;66430;1,7479;1,9294;130854160;60986030;541744390;1027515880;193638000;-115377000;-115016000;-46094000;0,540912277;1,727558033;0,788854449;0,156561503;0,156561503;2,412346223;1,304867689
SALI.MI;Salini Impregilo SpA;Ordinary Shares;ORD;IT0003865570;ELECTRONIC SHARE MARKET;SAL;EUR;Italy;Industrial & Commercial Services;10,85;NULL;5286834000;-25182000;201205000;-117233000;210059000;2333621000;5941483000;6850957000;4886854000;814491000;1002268000;7665448000;1623203000;NULL;1320192000;1,1665;1,21581;2163432000;240976000;544740000;675277000;-1658000;-170391000;-139801000;-8103000;0,273198291;0,137085472;8,411335423;-0,019731269;-0,019731269;3,257038091;0,889817239
DANI.MI;Danieli & C Officine Meccaniche SpA;Ordinary Shares;ORD;IT0000076502;ELECTRONIC SHARE MARKET;DAN;EUR;Italy;Industrial Goods;2,81;NULL;2525057000;120156000;223860000;58374000;103704000;1085296000;3579069000;2834622000;2415587000;1853312000;-879883000;4687934000;337660000;1158000;926027000;1,06368;1,48166;946609000;1009653000;81305000;865253000;19075000;-61317000;12424000;-188638000;0,09434297;0,517819578;1,529489908;0,016309828;0,016309828;7,478105195;0,705506656
FILA.MI;FILA Fabbrica Italiana Lapis ed Affini SpA;Ordinary Shares;ORD;IT0004967292;ELECTRONIC SHARE MARKET;FILA;EUR;Italy;Industrial & Commercial Services;13,56;NULL;510354000;53334000;71093000;15767000;17759000;223119000;359133000;461021000;207301000;214949000;263797000;675970000;178889000;38491000;67000;0,8704;1,73242;68374000;178699000;37261000;88355000;43020000;-21848000;-22830000;-36209000;0,498113512;0,598521996;2,144792486;0,043902955;0,043902955;2,852908787;1,421072416
TNXT.MI;Tinexta SpA;Ordinary Shares;ORD;IT0005037210;ELECTRONIC SHARE MARKET;TNXT;EUR;Italy;Software & IT Services;15,85;NULL;181018000;18262000;29933000;20128000;11671000;71834000;125843000;258940000;102869000;142676000;3216000;401616000;43843000;36953000;34000;1,20319;1,22333;26865000;2072000;46573000;8287000;32151000;-6486000;-19131000;-36464000;0,348394428;1,13376191;1,814881269;0,159945329;0,159945329;4,128777684;1,438443139
GIMA.MI;Gima TT SpA;Ordinary Shares;ORD;IT0005279143;ELECTRONIC SHARE MARKET;GIMA;EUR;Italy;Industrial Goods;122,54;NULL;151761000;58168000;58634000;44118000;466000;42079000;111249000;71580000;70988000;44609000;-45788000;116189000;0;8000;45780000;1,26609;1,56715;38223000;21372000;440000;1361000;30791000;-941000;4483000;-27110000;0;0,40098338;1,604608935;0,396569857;0,396569857;#DIV/0!;1,364156082
FIMI.MI;Fiera Milano SpA;Ordinary Shares;ORD;IT0003365613;ELECTRONIC SHARE MARKET;FM;EUR;Italy;Industrial & Commercial Services;2,64;NULL;256348000;5609000;12466000;1637000;6834000;92111000;70493000;159559000;142012000;62471000;588000;222030000;3503000;NULL;17922000;0,47185;0,49639;48437000;3485000;42445000;13765000;35561000;-4316000;656000;-40686000;0,049692877;0,886201467;2,554129116;0,023222164;0,023222164;73,17956038;3,636502915
AVI.MI;Avio SpA;Ordinary Shares;ORD;IT0005119810;ELECTRONIC SHARE MARKET;AVIO;EUR;Italy;Industrial Goods;6,32;NULL;325331680;21066500;31652500;18360630;10586810;203470610;433460870;570432050;385411850;272150520;-31658960;842582570;40000000;NULL;107033060;0,69855;1,12467;89441370;164229930;90964210;71852360;13238000;-25641000;153920000;-60570000;0,092280533;0,627854874;2,096016756;0,042358218;0,042358218;8,133292;0,750544519
SCK.MI;Sciuker Frames SpA;Ordinary Shares;ORD;IT0005340051;AIM ITALIA - MERCATO ALTERNATIVO DEL CAPITALE;SCK;NULL;Italy;Cyclical Consumer Products;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!
LUVE.MI;Lu-Ve SpA;Ordinary Shares;ORD;IT0005107492;ELECTRONIC SHARE MARKET;LUVE;EUR;Italy;Industrial Goods;4,17;NULL;269195000;13929000;29072000;5642000;15143000;60129000;219932000;261299000;124365000;137842000;34978000;399141000;113286000;50731000;31000;1,46298;1,76844;63405000;37988000;62704000;111191000;18348000;-24286000;-24286000;5842000;0,515095575;0,626748268;1,895641387;0,025653384;0,025653384;2,376242431;1,223991961
KNEBV.HE;Kone Oyj;Ordinary Shares;ORD;FI0009013403;NASDAQ OMX HELSINKI LTD.;KNEBV;EUR;Finland;Industrial Goods;33,95;12,34;8796700000;1205500000;1319800000;955800000;114300000;683100000;5075000000;4448000000;3804400000;3013900000;-1822700000;7461900000;194700000;NULL;496500000;1,16923;1,33398;705100000;626800000;65900000;377000000;963700000;-109500000;-143500000;-891700000;0,038364532;0,593871921;1,475828661;0,188334975;0,188334975;45,18079096;1,733339901
ITMI.MI;Italmobiliare SpA;Ordinary Shares;ORD;IT0005253205;ELECTRONIC SHARE MARKET;ITM;EUR;Italy;Investment Holding Companies;NULL;NULL;507626000;157218000;175846000;114972000;18628000;213379000;681601000;309123000;156121000;1373298000;-436862000;1682421000;46622000;217601000;269000;4,10583;4,36585;63143000;40594000;100167000;130618000;-4810000;-28949000;97010000;-161266000;0,068400721;2,014812185;0,225095354;0,16867933;0,16867933;10,88812149;0,744755363
PRII.MI;Prima Industrie SpA;Ordinary Shares;ORD;IT0003124663;ELECTRONIC SHARE MARKET;PRI;EUR;Italy;Industrial Goods;12,97;NULL;449503000;28204000;45062000;18515000;NULL;58298000;315453110;365832560;252206740;147667930;70894460;513500490;98396080;70520660;NULL;0,80259;1,25077;110465360;113035330;26208190;35627750;31728610;-12932840;-10206510;-13681350;0,311919829;0,468113724;2,477400205;0,058693351;0,058693351;4,568301908;1,424943948
METSO.HE;Metso Oyj;Ordinary Shares;ORD;FI0009007835;NASDAQ OMX HELSINKI LTD.;METSO;EUR;Finland;Industrial Goods;7,3;3,92;2699000000;228100000;287100000;102000000;24000000;460000000;2326000000;1943000000;1257000000;1344000000;34000000;3287000000;554000000;361000000;312000000;1,25378;1,85044;341000000;750000000;141000000;287000000;185000000;-38000000;-66000000;-134000000;0,238177128;0,577815993;1,445684524;0,043852107;0,043852107;4,871841155;1,160361135
WRT1V.HE;Wartsila Oyj Abp;Ordinary Shares;ORD;FI0009003727;NASDAQ OMX HELSINKI LTD.;WRT1V;EUR;Finland;Industrial Conglomerates;17,95;7,66;4911000000;577000000;698000000;375000000;134000000;1304000000;3363000000;3296000000;2383000000;2352000000;265000000;5648000000;517000000;359000000;NULL;0,97021;1,41125;539000000;1051000000;336000000;349000000;430000000;-47000000;-235000000;-278000000;0,153731787;0,699375558;1,401360544;0,111507583;0,111507583;9,499032882;1,460303301
EDAC.MI;Ediliziacrobatica SpA;Ordinary Shares;ORD;IT0005351504;AIM ITALIA - MERCATO ALTERNATIVO DEL CAPITALE;EDAC;EUR;Italy;Industrial & Commercial Services;NULL;NULL;16276000;1953000;2327000;1038000;374000;8164000;15658000;14824000;8372000;2002000;2316000;16826000;5859000;5738000;19000;1,74797;1,87028;2277000;1024000;600000;346000;169000;-852000;-852000;5511000;0,37418572;0,127857964;7,404595405;0,066291991;0,066291991;2,777948455;1,039468642
AGAT.MI;Agatos SpA;Ordinary Shares;ORD;IT0005216533;AIM ITALIA - MERCATO ALTERNATIVO DEL CAPITALE;AGA;EUR;Italy;Utilities;NULL;NULL;6595220;-834040;619410;-2415660;1453440;1346570;9078660;24852530;9573610;13246370;14647970;38098900;10450390;1621280;8400;0,91833;0,9483;3794340;286950;21906870;9734370;156490;-808300;-14831820;15311780;1,151093884;1,459066646;1,876176643;-0,266081118;-0,266081118;0,631097978;0,726453023
TRWL.MI;TraWell Co SpA;Ordinary Shares;ORD;IT0005378325;AIM ITALIA - MERCATO ALTERNATIVO DEL CAPITALE;TWL;EUR;Italy;Transportation;NULL;NULL;29099810;3879070;4616590;1806380;737520;23189660;6476150;10041530;7478290;15965650;-1593740;26007180;1475290;NULL;2634320;0,76254;0,86599;172000;773650;13485250;4155380;2224710;-613770;-1608280;-136070;0,227803556;2,465299599;0,628945893;0,278928067;0,278928067;19,72480665;4,493381098
CARRA.MI;Carraro SpA;Ordinary Shares;ORD;IT0001046553;ELECTRONIC SHARE MARKET;CARR;EUR;Italy;Industrial Goods;22,83;NULL;606021000;34788000;54809000;13668000;20021000;188601000;284685000;470555000;308016000;73019000;166644000;543574000;134493000;48868000;NULL;0,52527;0,92425;174722000;122892000;41453000;140717000;27718000;-15555000;-18945000;-5745000;0,47242742;0,256490507;6,444281625;0,048010959;0,048010959;4,505966853;2,128742294
VT9G.H;VTG AG;Ordinary Shares;ORD;DE000VTG9999;HANSEATISCHE WERTPAPIERBOERSE HAMBURG;VT9;EUR;Germany;Transportation;10,468;1,827;1014400000;140100000;328400000;68100000;188300000;167100000;339100000;2285400000;518200000;800100000;1431800000;3085500000;1527800000;NULL;76400000;0,57256;0,65438;169000000;42400000;28800000;2235900000;295900000;-241200000;-207500000;-73000000;4,505455618;2,359480979;2,856392951;0,200825715;0,200825715;0,663961251;2,99144795
AST.MI;Astaldi SpA;Ordinary Shares;ORD;IT0003261069;ELECTRONIC SHARE MARKET;AST;EUR;Italy;Industrial & Commercial Services;17,1;NULL;2888319000;-5103000;44301000;-101175000;49404000;2605770000;3296392000;4456848000;2830273000;518740000;1679608000;4975588000;1459184000;575968000;433000;1,14741;1,16469;1226626000;48906000;196850000;178930000;-220848000;-33977000;75981000;207643000;0,442660946;0,157365993;8,59167984;-0,030692648;-0,030692648;1,979406984;0,876206167
